subject,event,event_n,channel,hemis,area,subarea,tauorg,tauimp,pernan
A1i7n,2222,26,E124,Right,Frontal,F4,5.98665E-05,5.98665E-05,0.055045872
A1i7n,2222,26,Cz,Central,Central,Cz,0.639899317,0.639899317,0.055045872
A1i7n,2222,27,E1,Right,Frontalpole,Fp2,0.248554183,0.248554183,0
A1i7n,2222,27,E2,Right,Frontalpole,Fp2,0.231749031,0.231749031,0
A1i7n,2222,27,E3,Right,Frontal,F4,4.45875E-05,4.45875E-05,0
A1i7n,2222,27,E4,Central,Frontal,Fz,0.258504719,0.258504719,0
A1i7n,2222,27,E5,Central,Frontal,Fz,0.488355755,0.488355755,0
A1i7n,2222,27,E6,Central,Central,Cz,0.214028229,0.214028229,0
A1i7n,2222,27,E7,Central,Central,Cz,0.133334547,0.133334547,0
A1i7n,2222,27,E8,Right,Frontalpole,Fp2,0.168423955,0.168423955,0
A1i7n,2222,27,E9,Right,Frontalpole,Fp2,0.138639842,0.138639842,0
A1i7n,2222,27,E10,Central,Frontal,Fz,0.141973135,0.141973135,0
A1i7n,2222,27,E11,Central,Frontal,Fz,0.175138026,0.175138026,0
A1i7n,2222,27,E12,Central,Frontal,Fz,0.126552065,0.126552065,0
A1i7n,2222,27,E13,Central,Central,Cz,2.30431E-05,2.30431E-05,0
A1i7n,2222,27,E14,Central,Frontalpole,Fpz,0.128429809,0.128429809,0
A1i7n,2222,27,E15,Central,Frontalpole,Fpz,0.11482958,0.11482958,0
A1i7n,2222,27,E16,Central,Frontal,Fz,0.134041245,0.134041245,0
A1i7n,2222,27,E18,Central,Frontal,Fz,0.112375034,0.112375034,0
A1i7n,2222,27,E19,Central,Frontal,Fz,0.176224253,0.176224253,0
A1i7n,2222,27,E20,Left,Frontal,F3,0.180297116,0.180297116,0
A1i7n,2222,27,E21,Central,Frontalpole,Fpz,0.15187741,0.15187741,0
A1i7n,2222,27,E22,Left,Frontalpole,Fp1,0.162148378,0.162148378,0
A1i7n,2222,27,E23,Left,Frontal,F3,0.236552169,0.236552169,0
A1i7n,2222,27,E24,Left,Frontal,F3,0.18443257,0.18443257,0
A1i7n,2222,27,E25,Left,Frontalpole,Fp1,0.16403696,0.16403696,0
A1i7n,2222,27,E26,Left,Frontalpole,Fp1,0.162000289,0.162000289,0
A1i7n,2222,27,E27,Left,Frontal,F3,0.182330807,0.182330807,0
A1i7n,2222,27,E28,Left,Frontal,F3,0.17532443,0.17532443,0
A1i7n,2222,27,E29,Left,Central,C3,0.118129847,0.118129847,0
A1i7n,2222,27,E30,Central,Central,Cz,0.208771225,0.208771225,0
A1i7n,2222,27,E31,Central,Central,Cz,0.068755499,0.068755499,0
A1i7n,2222,27,E32,Left,Frontalpole,Fp1,0.089227179,0.089227179,0
A1i7n,2222,27,E33,Left,Frontal,F7,0.165912198,0.165912198,0
A1i7n,2222,27,E34,Left,Frontal,F7,2.16621E-05,2.16621E-05,0
A1i7n,2222,27,E35,Left,Central,C3,0.265855326,0.265855326,0
A1i7n,2222,27,E36,Left,Central,C3,0.675874395,0.675874395,0
A1i7n,2222,27,E37,Central,Central,Cz,0.383253386,0.383253386,0
A1i7n,2222,27,E38,Left,Temporal,TL,0.07747057,0.07747057,0
A1i7n,2222,27,E39,Left,Temporal,TL,0.205190774,0.205190774,0
A1i7n,2222,27,E40,Left,Temporal,TL,0.220904375,0.220904375,0
A1i7n,2222,27,E41,Left,Central,C7,0.867901945,0.867901945,0
A1i7n,2222,27,E42,Left,Central,C3,0.532818198,0.532818198,0
A1i7n,2222,27,E44,Left,Temporal,TL,0.57249978,0.57249978,0
A1i7n,2222,27,E45,Left,Temporal,TL,0.372663861,0.372663861,0
A1i7n,2222,27,E46,Left,Temporal,TL,0.372392553,0.372392553,0
A1i7n,2222,27,E47,Left,Central,C7,0.188917486,0.188917486,0
A1i7n,2222,27,E50,Left,Temporal,TL,0.168763322,0.168763322,0
A1i7n,2222,27,E51,Left,Parietal,P7,6.30142E-05,6.30142E-05,0
A1i7n,2222,27,E52,Left,Parietal,P3,0.117684845,0.117684845,0
A1i7n,2222,27,E53,Left,Parietal,P3,1.34519632,1.34519632,0
A1i7n,2222,27,E54,Central,Central,Cz,0.832150376,0.832150376,0
A1i7n,2222,27,E55,Central,Central,Cz,0.360508147,0.360508147,0
A1i7n,2222,27,E57,Left,Temporal,TL,0.073973896,0.073973896,0
A1i7n,2222,27,E58,Left,Parietal,P7,0.148492977,0.148492977,0
A1i7n,2222,27,E59,Left,Parietal,P7,0.315889926,0.315889926,0
A1i7n,2222,27,E60,Left,Parietal,P3,0.446196762,0.446196762,0
A1i7n,2222,27,E61,Central,Parietal,Pz,0.482793181,0.482793181,0
A1i7n,2222,27,E62,Central,Parietal,Pz,0.404066077,0.404066077,0
A1i7n,2222,27,E64,Left,Parietal,P7,0.127183347,0.127183347,0
A1i7n,2222,27,E65,Left,Parietal,P7,0.426597269,0.426597269,0
A1i7n,2222,27,E66,Left,Occipital,O1,0.22300197,0.22300197,0
A1i7n,2222,27,E67,Central,Parietal,Pz,0.205664703,0.205664703,0
A1i7n,2222,27,E69,Left,Occipital,O1,3.0641E-05,3.0641E-05,0
A1i7n,2222,27,E70,Left,Occipital,O1,5.2354E-05,5.2354E-05,0
A1i7n,2222,27,E71,Central,Occipital,Oz,0.428397291,0.428397291,0
A1i7n,2222,27,E72,Central,Parietal,Pz,0.569138986,0.569138986,0
A1i7n,2222,27,E74,Left,Occipital,O1,0.292361473,0.292361473,0
A1i7n,2222,27,E75,Central,Occipital,Oz,0.157602174,0.157602174,0
A1i7n,2222,27,E76,Central,Occipital,Oz,0.381282557,0.381282557,0
A1i7n,2222,27,E77,Central,Parietal,Pz,0.443539086,0.443539086,0
A1i7n,2222,27,E78,Central,Parietal,Pz,0.251768636,0.251768636,0
A1i7n,2222,27,E79,Central,Central,Cz,0.122948107,0.122948107,0
A1i7n,2222,27,E80,Central,Central,Cz,0.187851339,0.187851339,0
A1i7n,2222,27,E82,Right,Occipital,O2,0.420031646,0.420031646,0
A1i7n,2222,27,E83,Right,Occipital,O2,0.278069401,0.278069401,0
A1i7n,2222,27,E84,Right,Occipital,O3,0.218983874,0.218983874,0
A1i7n,2222,27,E85,Right,Parietal,P4,0.214467802,0.214467802,0
A1i7n,2222,27,E86,Right,Parietal,P4,0.021805708,0.021805708,0
A1i7n,2222,27,E87,Central,Central,Cz,0.357323577,0.357323577,0
A1i7n,2222,27,E89,Right,Occipital,O2,0.431229921,0.431229921,0
A1i7n,2222,27,E90,Right,Parietal,P8,0.303324586,0.303324586,0
A1i7n,2222,27,E91,Right,Parietal,P8,0.427834257,0.427834257,0
A1i7n,2222,27,E92,Right,Parietal,P4,0.212175428,0.212175428,0
A1i7n,2222,27,E93,Right,Central,C4,0.140897973,0.140897973,0
A1i7n,2222,27,E95,Right,Parietal,P8,0.229405987,0.229405987,0
A1i7n,2222,27,E96,Right,Parietal,P8,0.258768092,0.258768092,0
A1i7n,2222,27,E97,Right,Parietal,P8,0.156259147,0.156259147,0
A1i7n,2222,27,E98,Right,Central,C8,0.227473746,0.227473746,0
A1i7n,2222,27,E100,Right,Temporal,TR,0.226733591,0.226733591,0
A1i7n,2222,27,E101,Right,Temporal,TR,0.25327811,0.25327811,0
A1i7n,2222,27,E102,Right,Temporal,TR,0.239103263,0.239103263,0
A1i7n,2222,27,E103,Right,Central,C8,0.157953592,0.157953592,0
A1i7n,2222,27,E104,Right,Central,C4,0.128629251,0.128629251,0
A1i7n,2222,27,E105,Central,Central,Cz,0.145839821,0.145839821,0
A1i7n,2222,27,E106,Central,Central,Cz,0.595379797,0.595379797,0
A1i7n,2222,27,E108,Right,Temporal,TR,0.122944085,0.122944085,0
A1i7n,2222,27,E109,Right,Temporal,TR,0.11787251,0.11787251,0
A1i7n,2222,27,E110,Right,Central,C8,0.373252124,0.373252124,0
A1i7n,2222,27,E111,Right,Central,C4,0.135752096,0.135752096,0
A1i7n,2222,27,E112,Central,Central,Cz,0.359124695,0.359124695,0
A1i7n,2222,27,E114,Right,Temporal,TR,0.287701408,0.287701408,0
A1i7n,2222,27,E115,Right,Temporal,TR,0.166086368,0.166086368,0
A1i7n,2222,27,E116,Right,Frontal,F8,0.348202488,0.348202488,0
A1i7n,2222,27,E117,Right,Frontal,F4,1.281121845,1.281121845,0
A1i7n,2222,27,E118,Right,Frontal,F4,0.476366202,0.476366202,0
A1i7n,2222,27,E121,Right,Temporal,TR,0.146636534,0.146636534,0
A1i7n,2222,27,E122,Right,Frontal,F8,0.425379805,0.425379805,0
A1i7n,2222,27,E123,Right,Frontal,F4,0.611030106,0.611030106,0
A1i7n,2222,27,E124,Right,Frontal,F4,0.474848194,0.474848194,0
A1i7n,2222,27,Cz,Central,Central,Cz,0.350865128,0.350865128,0
A1i7n,2222,28,E1,Right,Frontalpole,Fp2,0.441260969,0.441260969,0
A1i7n,2222,28,E2,Right,Frontalpole,Fp2,0.139318488,0.139318488,0
A1i7n,2222,28,E3,Right,Frontal,F4,0.129400106,0.129400106,0
A1i7n,2222,28,E4,Central,Frontal,Fz,0.114232388,0.114232388,0
A1i7n,2222,28,E5,Central,Frontal,Fz,0.08604743,0.08604743,0
A1i7n,2222,28,E6,Central,Central,Cz,0.071647691,0.071647691,0
A1i7n,2222,28,E7,Central,Central,Cz,0.143066579,0.143066579,0
A1i7n,2222,28,E8,Right,Frontalpole,Fp2,0.111881748,0.111881748,0
A1i7n,2222,28,E9,Right,Frontalpole,Fp2,0.06606517,0.06606517,0
A1i7n,2222,28,E10,Central,Frontal,Fz,0.073180693,0.073180693,0
A1i7n,2222,28,E11,Central,Frontal,Fz,0.086291501,0.086291501,0
A1i7n,2222,28,E12,Central,Frontal,Fz,0.278756235,0.278756235,0
A1i7n,2222,28,E13,Central,Central,Cz,0.090237261,0.090237261,0
A1i7n,2222,28,E14,Central,Frontalpole,Fpz,0.071441584,0.071441584,0
A1i7n,2222,28,E15,Central,Frontalpole,Fpz,0.059895736,0.059895736,0
A1i7n,2222,28,E16,Central,Frontal,Fz,0.070904736,0.070904736,0
A1i7n,2222,28,E18,Central,Frontal,Fz,0.067597094,0.067597094,0
A1i7n,2222,28,E19,Central,Frontal,Fz,0.149625675,0.149625675,0
A1i7n,2222,28,E20,Left,Frontal,F3,0.119834192,0.119834192,0
A1i7n,2222,28,E21,Central,Frontalpole,Fpz,0.118131307,0.118131307,0
A1i7n,2222,28,E22,Left,Frontalpole,Fp1,0.146852229,0.146852229,0
A1i7n,2222,28,E23,Left,Frontal,F3,0.328006226,0.328006226,0
A1i7n,2222,28,E24,Left,Frontal,F3,0.22002862,0.22002862,0
A1i7n,2222,28,E25,Left,Frontalpole,Fp1,0.116844191,0.116844191,0
A1i7n,2222,28,E26,Left,Frontalpole,Fp1,0.187216299,0.187216299,0
A1i7n,2222,28,E27,Left,Frontal,F3,0.20785314,0.20785314,0
A1i7n,2222,28,E28,Left,Frontal,F3,0.140674679,0.140674679,0
A1i7n,2222,28,E29,Left,Central,C3,0.194951276,0.194951276,0
A1i7n,2222,28,E30,Central,Central,Cz,0.176384077,0.176384077,0
A1i7n,2222,28,E31,Central,Central,Cz,0.091660272,0.091660272,0
A1i7n,2222,28,E32,Left,Frontalpole,Fp1,6.84446E-05,6.84446E-05,0
A1i7n,2222,28,E33,Left,Frontal,F7,0.109570985,0.109570985,0
A1i7n,2222,28,E34,Left,Frontal,F7,0.215972813,0.215972813,0
A1i7n,2222,28,E35,Left,Central,C3,0.26991545,0.26991545,0
A1i7n,2222,28,E36,Left,Central,C3,0.310988147,0.310988147,0
A1i7n,2222,28,E37,Central,Central,Cz,0.382430039,0.382430039,0
A1i7n,2222,28,E38,Left,Temporal,TL,0.062217538,0.062217538,0
A1i7n,2222,28,E39,Left,Temporal,TL,2.21164E-05,2.21164E-05,0
A1i7n,2222,28,E40,Left,Temporal,TL,0.212108348,0.212108348,0
A1i7n,2222,28,E41,Left,Central,C7,0.652769352,0.652769352,0
A1i7n,2222,28,E42,Left,Central,C3,0.198774733,0.198774733,0
A1i7n,2222,28,E44,Left,Temporal,TL,0.156804766,0.156804766,0
A1i7n,2222,28,E45,Left,Temporal,TL,0.15402738,0.15402738,0
A1i7n,2222,28,E46,Left,Temporal,TL,0.144323406,0.144323406,0
A1i7n,2222,28,E47,Left,Central,C7,0.096165375,0.096165375,0
A1i7n,2222,28,E50,Left,Temporal,TL,0.246027082,0.246027082,0
A1i7n,2222,28,E51,Left,Parietal,P7,0.257835507,0.257835507,0
A1i7n,2222,28,E52,Left,Parietal,P3,0.299039651,0.299039651,0
A1i7n,2222,28,E53,Left,Parietal,P3,0.305282624,0.305282624,0
A1i7n,2222,28,E54,Central,Central,Cz,0.266615559,0.266615559,0
A1i7n,2222,28,E55,Central,Central,Cz,0.071599277,0.071599277,0
A1i7n,2222,28,E57,Left,Temporal,TL,0.548513752,0.548513752,0
A1i7n,2222,28,E58,Left,Parietal,P7,0.587411444,0.587411444,0
A1i7n,2222,28,E59,Left,Parietal,P7,0.325147873,0.325147873,0
A1i7n,2222,28,E60,Left,Parietal,P3,0.362308274,0.362308274,0
A1i7n,2222,28,E61,Central,Parietal,Pz,0.119315754,0.119315754,0
A1i7n,2222,28,E62,Central,Parietal,Pz,0.072146566,0.072146566,0
A1i7n,2222,28,E64,Left,Parietal,P7,0.052611659,0.052611659,0
A1i7n,2222,28,E65,Left,Parietal,P7,0.250034119,0.250034119,0
A1i7n,2222,28,E66,Left,Occipital,O1,0.067199749,0.067199749,0
A1i7n,2222,28,E67,Central,Parietal,Pz,5.8934E-05,5.8934E-05,0
A1i7n,2222,28,E69,Left,Occipital,O1,0.064359135,0.064359135,0
A1i7n,2222,28,E70,Left,Occipital,O1,0.046038318,0.046038318,0
A1i7n,2222,28,E71,Central,Occipital,Oz,0.198072685,0.198072685,0
A1i7n,2222,28,E72,Central,Parietal,Pz,0.205172604,0.205172604,0
A1i7n,2222,28,E74,Left,Occipital,O1,0.122696915,0.122696915,0
A1i7n,2222,28,E75,Central,Occipital,Oz,0.07749657,0.07749657,0
A1i7n,2222,28,E76,Central,Occipital,Oz,0.095481444,0.095481444,0
A1i7n,2222,28,E77,Central,Parietal,Pz,0.187050117,0.187050117,0
A1i7n,2222,28,E78,Central,Parietal,Pz,0.093594423,0.093594423,0
A1i7n,2222,28,E79,Central,Central,Cz,0.048882828,0.048882828,0
A1i7n,2222,28,E80,Central,Central,Cz,2.88065E-05,2.88065E-05,0
A1i7n,2222,28,E82,Right,Occipital,O2,0.136751491,0.136751491,0
A1i7n,2222,28,E83,Right,Occipital,O2,0.067515018,0.067515018,0
A1i7n,2222,28,E84,Right,Occipital,O3,0.098856083,0.098856083,0
A1i7n,2222,28,E85,Right,Parietal,P4,6.15082E-05,6.15082E-05,0
A1i7n,2222,28,E86,Right,Parietal,P4,0.056413862,0.056413862,0
A1i7n,2222,28,E87,Central,Central,Cz,0.122664148,0.122664148,0
A1i7n,2222,28,E89,Right,Occipital,O2,0.053687206,0.053687206,0
A1i7n,2222,28,E90,Right,Parietal,P8,1.87318E-05,1.87318E-05,0
A1i7n,2222,28,E91,Right,Parietal,P8,0.102301713,0.102301713,0
A1i7n,2222,28,E92,Right,Parietal,P4,0.092800604,0.092800604,0
A1i7n,2222,28,E93,Right,Central,C4,0.408449212,0.408449212,0
A1i7n,2222,28,E95,Right,Parietal,P8,0.075345441,0.075345441,0
A1i7n,2222,28,E96,Right,Parietal,P8,0.138972796,0.138972796,0
A1i7n,2222,28,E97,Right,Parietal,P8,0.077267781,0.077267781,0
A1i7n,2222,28,E98,Right,Central,C8,0.14206913,0.14206913,0
A1i7n,2222,28,E100,Right,Temporal,TR,0.11502039,0.11502039,0
A1i7n,2222,28,E101,Right,Temporal,TR,0.097117048,0.097117048,0
A1i7n,2222,28,E102,Right,Temporal,TR,0.077084482,0.077084482,0
A1i7n,2222,28,E103,Right,Central,C8,0.074804472,0.074804472,0
A1i7n,2222,28,E104,Right,Central,C4,0.117254761,0.117254761,0
A1i7n,2222,28,E105,Central,Central,Cz,0.18833288,0.18833288,0
A1i7n,2222,28,E106,Central,Central,Cz,0.193563353,0.193563353,0
A1i7n,2222,28,E108,Right,Temporal,TR,0.1479083,0.1479083,0
A1i7n,2222,28,E109,Right,Temporal,TR,0.067952595,0.067952595,0
A1i7n,2222,28,E110,Right,Central,C8,0.087812119,0.087812119,0
A1i7n,2222,28,E111,Right,Central,C4,0.259961852,0.259961852,0
A1i7n,2222,28,E112,Central,Central,Cz,0.203510395,0.203510395,0
A1i7n,2222,28,E114,Right,Temporal,TR,0.108851253,0.108851253,0
A1i7n,2222,28,E115,Right,Temporal,TR,0.409907759,0.409907759,0
A1i7n,2222,28,E116,Right,Frontal,F8,0.059040405,0.059040405,0
A1i7n,2222,28,E117,Right,Frontal,F4,0.418114702,0.418114702,0
A1i7n,2222,28,E118,Right,Frontal,F4,0.107480226,0.107480226,0
A1i7n,2222,28,E121,Right,Temporal,TR,5.19771E-05,5.19771E-05,0
A1i7n,2222,28,E122,Right,Frontal,F8,0.71614583,0.71614583,0
A1i7n,2222,28,E123,Right,Frontal,F4,0.846211128,0.846211128,0
A1i7n,2222,28,E124,Right,Frontal,F4,0.206390935,0.206390935,0
A1i7n,2222,28,Cz,Central,Central,Cz,0.192962149,0.192962149,0
A1i7n,2222,29,E1,Right,Frontalpole,Fp2,0.096589397,0.096589397,0.036697248
A1i7n,2222,29,E2,Right,Frontalpole,Fp2,0.087112003,0.087112003,0.036697248
A1i7n,2222,29,E3,Right,Frontal,F4,0.093767415,0.093767415,0.036697248
A1i7n,2222,29,E4,Central,Frontal,Fz,0.103964292,0.103964292,0.036697248
A1i7n,2222,29,E5,Central,Frontal,Fz,0.1911478,0.1911478,0.036697248
A1i7n,2222,29,E6,Central,Central,Cz,0.258680242,0.258680242,0.036697248
A1i7n,2222,29,E7,Central,Central,Cz,0.178551996,0.178551996,0.036697248
A1i7n,2222,29,E8,Right,Frontalpole,Fp2,0.1086354,0.1086354,0.036697248
A1i7n,2222,29,E9,Right,Frontalpole,Fp2,0.102316173,0.102316173,0.036697248
A1i7n,2222,29,E10,Central,Frontal,Fz,0.106854054,0.106854054,0.036697248
A1i7n,2222,29,E11,Central,Frontal,Fz,0.184637149,0.184637149,0.036697248
A1i7n,2222,29,E12,Central,Frontal,Fz,0.226882031,0.226882031,0.036697248
A1i7n,2222,29,E13,Central,Central,Cz,0.418009188,0.418009188,0.036697248
A1i7n,2222,29,E14,Central,Frontalpole,Fpz,0.137561451,0.137561451,0.036697248
A1i7n,2222,29,E15,Central,Frontalpole,Fpz,0.129600948,0.129600948,0.036697248
A1i7n,2222,29,E16,Central,Frontal,Fz,0.159917205,0.159917205,0.036697248
A1i7n,2222,29,E18,Central,Frontal,Fz,0.174319652,0.174319652,0.036697248
A1i7n,2222,29,E19,Central,Frontal,Fz,0.259740983,0.259740983,0.036697248
A1i7n,2222,29,E20,Left,Frontal,F3,5.33856E-05,5.33856E-05,0.036697248
A1i7n,2222,29,E21,Central,Frontalpole,Fpz,0.455724961,0.455724961,0.036697248
A1i7n,2222,29,E22,Left,Frontalpole,Fp1,0.199763221,0.199763221,0.036697248
A1i7n,2222,29,E23,Left,Frontal,F3,0.175457366,0.175457366,0.036697248
A1i7n,2222,29,E24,Left,Frontal,F3,0.28140189,0.28140189,0.036697248
A1i7n,2222,29,E25,Left,Frontalpole,Fp1,0.466430135,0.466430135,0.036697248
A1i7n,2222,29,E26,Left,Frontalpole,Fp1,0.197354853,0.197354853,0.036697248
A1i7n,2222,29,E27,Left,Frontal,F3,0.267952219,0.267952219,0.036697248
A1i7n,2222,29,E28,Left,Frontal,F3,0.576757209,0.576757209,0.036697248
A1i7n,2222,29,E29,Left,Central,C3,0.213467185,0.213467185,0.036697248
A1i7n,2222,29,E30,Central,Central,Cz,0.113210246,0.113210246,0.036697248
A1i7n,2222,29,E31,Central,Central,Cz,1.091043351,1.091043351,0.036697248
A1i7n,2222,29,E32,Left,Frontalpole,Fp1,1.051269781,1.051269781,0.036697248
A1i7n,2222,29,E33,Left,Frontal,F7,0.186730688,0.186730688,0.036697248
A1i7n,2222,29,E34,Left,Frontal,F7,0.633492446,0.633492446,0.036697248
A1i7n,2222,29,E35,Left,Central,C3,0.208139676,0.208139676,0.036697248
A1i7n,2222,29,E36,Left,Central,C3,0.096629811,0.096629811,0.036697248
A1i7n,2222,29,E37,Central,Central,Cz,0.586668628,0.586668628,0.036697248
A1i7n,2222,29,E38,Left,Temporal,TL,0.972311163,0.972311163,0.036697248
A1i7n,2222,29,E39,Left,Temporal,TL,0.272291225,0.272291225,0.036697248
A1i7n,2222,29,E40,Left,Temporal,TL,0.214693588,0.214693588,0.036697248
A1i7n,2222,29,E41,Left,Central,C7,0.062921416,0.062921416,0.036697248
A1i7n,2222,29,E42,Left,Central,C3,0.092267606,0.092267606,0.036697248
A1i7n,2222,29,E44,Left,Temporal,TL,0.484071363,0.484071363,0.036697248
A1i7n,2222,29,E45,Left,Temporal,TL,0.063143735,0.063143735,0.036697248
A1i7n,2222,29,E46,Left,Temporal,TL,0.054846152,0.054846152,0.036697248
A1i7n,2222,29,E47,Left,Central,C7,0.246701088,0.246701088,0.036697248
A1i7n,2222,29,E50,Left,Temporal,TL,0.166532219,0.166532219,0.036697248
A1i7n,2222,29,E51,Left,Parietal,P7,0.085671796,0.085671796,0.036697248
A1i7n,2222,29,E52,Left,Parietal,P3,0.334580289,0.334580289,0.036697248
A1i7n,2222,29,E53,Left,Parietal,P3,0.085323456,0.085323456,0.036697248
A1i7n,2222,29,E54,Central,Central,Cz,0.116267334,0.116267334,0.036697248
A1i7n,2222,29,E55,Central,Central,Cz,0.975150452,0.975150452,0.036697248
A1i7n,2222,29,E57,Left,Temporal,TL,0.108777088,0.108777088,0.036697248
A1i7n,2222,29,E58,Left,Parietal,P7,0.169306248,0.169306248,0.036697248
A1i7n,2222,29,E59,Left,Parietal,P7,0.117174035,0.117174035,0.036697248
A1i7n,2222,29,E60,Left,Parietal,P3,6.8476E-05,6.8476E-05,0.036697248
A1i7n,2222,29,E61,Central,Parietal,Pz,0.381305756,0.381305756,0.036697248
A1i7n,2222,29,E62,Central,Parietal,Pz,0.174553105,0.174553105,0.036697248
A1i7n,2222,29,E64,Left,Parietal,P7,0.120529748,0.120529748,0.036697248
A1i7n,2222,29,E65,Left,Parietal,P7,0.416637989,0.416637989,0.036697248
A1i7n,2222,29,E66,Left,Occipital,O1,0.163364441,0.163364441,0.036697248
A1i7n,2222,29,E67,Central,Parietal,Pz,0.519342349,0.519342349,0.036697248
A1i7n,2222,29,E69,Left,Occipital,O1,0.163878023,0.163878023,0.036697248
A1i7n,2222,29,E70,Left,Occipital,O1,0.216353955,0.216353955,0.036697248
A1i7n,2222,29,E71,Central,Occipital,Oz,0.283256228,0.283256228,0.036697248
A1i7n,2222,29,E72,Central,Parietal,Pz,0.144613991,0.144613991,0.036697248
A1i7n,2222,29,E74,Left,Occipital,O1,0.189469093,0.189469093,0.036697248
A1i7n,2222,29,E75,Central,Occipital,Oz,0.221323375,0.221323375,0.036697248
A1i7n,2222,29,E76,Central,Occipital,Oz,0.275875716,0.275875716,0.036697248
A1i7n,2222,29,E77,Central,Parietal,Pz,0.168553048,0.168553048,0.036697248
A1i7n,2222,29,E78,Central,Parietal,Pz,0.258162014,0.258162014,0.036697248
A1i7n,2222,29,E79,Central,Central,Cz,0.611677311,0.611677311,0.036697248
A1i7n,2222,29,E80,Central,Central,Cz,,0.543106419,0.036697248
A1i7n,2222,29,E82,Right,Occipital,O2,3.65546E-05,3.65546E-05,0.036697248
A1i7n,2222,29,E83,Right,Occipital,O2,0.187276742,0.187276742,0.036697248
A1i7n,2222,29,E84,Right,Occipital,O3,0.247002682,0.247002682,0.036697248
A1i7n,2222,29,E85,Right,Parietal,P4,0.255396743,0.255396743,0.036697248
A1i7n,2222,29,E86,Right,Parietal,P4,0.339349662,0.339349662,0.036697248
A1i7n,2222,29,E87,Central,Central,Cz,0.363965429,0.363965429,0.036697248
A1i7n,2222,29,E89,Right,Occipital,O2,0.204419884,0.204419884,0.036697248
A1i7n,2222,29,E90,Right,Parietal,P8,0.372989395,0.372989395,0.036697248
A1i7n,2222,29,E91,Right,Parietal,P8,0.23504219,0.23504219,0.036697248
A1i7n,2222,29,E92,Right,Parietal,P4,0.297693953,0.297693953,0.036697248
A1i7n,2222,29,E93,Right,Central,C4,0.518438353,0.518438353,0.036697248
A1i7n,2222,29,E95,Right,Parietal,P8,0.209789894,0.209789894,0.036697248
A1i7n,2222,29,E96,Right,Parietal,P8,0.06445078,0.06445078,0.036697248
A1i7n,2222,29,E97,Right,Parietal,P8,0.303409515,0.303409515,0.036697248
A1i7n,2222,29,E98,Right,Central,C8,0.355655262,0.355655262,0.036697248
A1i7n,2222,29,E100,Right,Temporal,TR,,0.159466663,0.036697248
A1i7n,2222,29,E101,Right,Temporal,TR,0.081560078,0.081560078,0.036697248
A1i7n,2222,29,E102,Right,Temporal,TR,0.136148355,0.136148355,0.036697248
A1i7n,2222,29,E103,Right,Central,C8,0.52547779,0.52547779,0.036697248
A1i7n,2222,29,E104,Right,Central,C4,0.066314801,0.066314801,0.036697248
A1i7n,2222,29,E105,Central,Central,Cz,0.342755397,0.342755397,0.036697248
A1i7n,2222,29,E106,Central,Central,Cz,0.470504556,0.470504556,0.036697248
A1i7n,2222,29,E108,Right,Temporal,TR,,0.159466663,0.036697248
A1i7n,2222,29,E109,Right,Temporal,TR,0.111307997,0.111307997,0.036697248
A1i7n,2222,29,E110,Right,Central,C8,0.164372182,0.164372182,0.036697248
A1i7n,2222,29,E111,Right,Central,C4,0.417103825,0.417103825,0.036697248
A1i7n,2222,29,E112,Central,Central,Cz,1.533899313,1.533899313,0.036697248
A1i7n,2222,29,E114,Right,Temporal,TR,0.524370321,0.524370321,0.036697248
A1i7n,2222,29,E115,Right,Temporal,TR,4.0488E-05,4.0488E-05,0.036697248
A1i7n,2222,29,E116,Right,Frontal,F8,0.106643119,0.106643119,0.036697248
A1i7n,2222,29,E117,Right,Frontal,F4,0.11805072,0.11805072,0.036697248
A1i7n,2222,29,E118,Right,Frontal,F4,0.09321664,0.09321664,0.036697248
A1i7n,2222,29,E121,Right,Temporal,TR,0.103372741,0.103372741,0.036697248
A1i7n,2222,29,E122,Right,Frontal,F8,0.105555137,0.105555137,0.036697248
A1i7n,2222,29,E123,Right,Frontal,F4,0.101292048,0.101292048,0.036697248
A1i7n,2222,29,E124,Right,Frontal,F4,0.099996966,0.099996966,0.036697248
A1i7n,2222,29,Cz,Central,Central,Cz,,0.543106419,0.036697248
A1i7n,2222,30,E1,Right,Frontalpole,Fp2,0.359791686,0.359791686,0.027522936
A1i7n,2222,30,E2,Right,Frontalpole,Fp2,0.348332736,0.348332736,0.027522936
A1i7n,2222,30,E3,Right,Frontal,F4,0.369770221,0.369770221,0.027522936
A1i7n,2222,30,E4,Central,Frontal,Fz,0.432889419,0.432889419,0.027522936
A1i7n,2222,30,E5,Central,Frontal,Fz,0.660563631,0.660563631,0.027522936
A1i7n,2222,30,E6,Central,Central,Cz,0.579679937,0.579679937,0.027522936
A1i7n,2222,30,E7,Central,Central,Cz,0.209528186,0.209528186,0.027522936
A1i7n,2222,30,E8,Right,Frontalpole,Fp2,0.356402981,0.356402981,0.027522936
A1i7n,2222,30,E9,Right,Frontalpole,Fp2,0.380793882,0.380793882,0.027522936
A1i7n,2222,30,E10,Central,Frontal,Fz,0.392083288,0.392083288,0.027522936
